Dates,SPX Index,QQQ US Equity,IWM US Equity,HYG US Equity,LQD US Equity,AGG US Equity,TLT US Equity,IEF US Equity,SHY US Equity,TIP US Equity,GLD US Equity,SLV US Equity,USO US Equity,VNQ US Equity,IYR US Equity
8/21/2014,1992.37,96.5268,111.5529,83.4147,110.9752,104.0104,110.2896,100.1469,83.4556,112.9409,122.88,18.69,35.09,70.7395,68.0551
8/22/2014,1988.4,96.6732,111.5626,83.2114,111.1144,103.9914,110.9042,100.1565,83.4358,112.8918,123.19,18.69,34.96,70.1726,67.5972
8/25/2014,1997.92,97.0148,112.0855,83.3882,111.2906,104.0769,111.3203,100.2333,83.4062,113.0293,122.74,18.6,34.87,70.0172,67.5697
8/26/2014,2000.02,97.1124,113.1022,83.4501,111.3649,104.0864,110.961,100.2141,83.4358,112.9409,123.35,18.63,35.04,70.1543,67.5697
8/27/2014,2000.12,97.1319,112.8214,83.3705,111.5504,104.2192,111.9065,100.4923,83.4556,113.1472,123.3199,18.66,35.03,70.2,67.6796
8/28/2014,1996.74,97.0246,112.2404,83.2468,111.7917,104.4281,112.4928,100.6266,83.4753,113.324,124,18.74,35.32,70.1909,67.6155
8/29/2014,2003.37,97.3857,112.8698,83.3087,111.8752,104.3901,112.5684,100.6362,83.5148,113.2159,123.86,18.71,35.76,70.5657,67.9544
9/2/2014,2002.28,97.6687,113.4896,83.4063,111.343,104.0712,110.6266,99.9933,83.4438,112.6097,121.65,18.41,34.79,70.5749,67.991
9/3/2014,2000.72,97.0929,112.773,83.1931,111.4918,104.1853,111.2426,100.1374,83.4635,112.8164,122.15,18.43,35.55,70.7577,68.0093
9/4/2014,1997.65,97.005,112.3373,82.9178,110.701,104.0522,109.8874,99.7818,83.4537,112.3932,121.48,18.32,35.3,70.4926,67.8811
9/5/2014,2007.71,97.493,112.6955,82.8201,110.7196,103.9952,109.6789,99.8107,83.4833,112.2752,122.06,18.42,34.9,71.2423,68.5222
9/8/2014,2001.54,97.6785,112.8698,82.7402,110.5335,103.8906,109.7263,99.7049,83.4339,111.9996,120.73,18.26,34.7,71.1692,68.4031
9/9/2014,1988.44,96.8684,111.5335,82.3583,110.2358,103.7479,109.641,99.4743,83.3845,111.6749,120.87,18.31,34.62,70.7303,68.0368
9/10/2014,1995.69,97.6687,112.192,82.3939,110.059,103.6053,108.9491,99.2244,83.3944,111.2518,120.26,18.24,34.26,69.6149,67.0935
9/11/2014,1997.45,97.5906,112.9183,82.3939,109.9752,103.5007,108.589,99.0995,83.4043,111.301,119.472,17.959,34.69,69.6697,67.1759
9/12/2014,1985.54,97.0929,111.7175,82.2962,109.4449,103.2915,107.4517,98.7247,83.3845,110.8582,118.38,17.89,34.38,67.5303,65.2435
9/15/2014,1984.13,96.1559,110.4974,82.1452,109.4728,103.2725,107.6128,98.9073,83.424,110.9861,118.64,17.92,34.56,67.2011,64.9779
9/16/2014,1998.98,96.9953,110.8073,82.3139,109.4542,103.2725,107.1769,98.8785,83.4734,110.9566,118.83,17.95,35.25,67.8594,65.4633
9/17/2014,2001.57,97.1417,111.0978,82.5804,109.1565,103.1584,106.9021,98.6286,83.3845,110.2087,117.54,17.77,35.01,67.8411,65.4175
9/18/2014,2011.36,97.8737,111.7756,82.607,109.3519,103.1679,107.2432,98.5613,83.3944,109.9234,117.78,17.77,34.62,67.2468,64.9413
9/19/2014,2010.4,97.8128,110.3618,82.7313,109.7799,103.3391,108.6079,98.9361,83.3845,110.2481,117.09,17.19,34.57,67.3291,64.9779
9/22/2014,1994.29,96.903,108.8125,82.5804,109.8822,103.4817,108.7406,99.1476,83.4438,110.1694,116.85,17.08,34.19,66.7988,64.401
9/23/2014,1982.77,96.6389,107.7957,82.163,110.059,103.5768,109.4135,99.359,83.4635,110.5827,117.6,17.07,34.44,66.3142,64.0346
9/24/2014,1998.3,97.6759,108.7712,81.9143,109.7985,103.5102,108.807,99.0803,83.4339,110.4843,117.05,16.99,35,66.1371,63.9699
9/25/2014,1965.99,95.6214,106.936,81.3548,110.1241,103.7099,110.0959,99.5608,83.4932,110.8877,117.39,16.83,34.83,65.8418,63.6557
9/26/2014,1982.85,96.6389,107.8973,81.3016,109.8822,103.7004,109.9347,99.3494,83.4537,110.317,117.06,16.9,35.16,66.7277,64.3581
9/29/2014,1977.8,96.5117,107.8099,81.1328,109.8357,103.8145,110.8161,99.6665,83.4734,110.3957,117.03,16.78,35.52,66.6354,64.3396
9/30/2014,1972.29,96.6486,106.1786,81.6568,109.9939,103.7479,110.1906,99.58,83.4537,110.2776,116.21,16.35,34.41,66.3032,63.9515
10/1/2014,1946.16,95.1029,104.6736,81.7467,110.6609,104.328,112.3277,100.4166,83.5429,111.0648,116.77,16.48,34.15,66.3585,63.9884
10/2/2014,1946.17,95.1029,105.6737,81.9073,110.6516,104.1566,111.3491,100.1181,83.533,110.7893,116.74,16.41,34.37,66.2478,63.8868
10/3/2014,1967.9,96.0421,106.4699,82.1837,110.9688,104.1089,111.8242,100.0893,83.454,110.6122,114.61,16.12,33.77,66.6631,64.3211
10/6/2014,1964.82,95.8366,105.5572,82.2729,111.0248,104.2042,111.8907,100.2529,83.533,110.7106,116.03,16.6,34.04,66.8384,64.4043
10/7/2014,1935.1,94.4768,103.8191,81.9608,111.426,104.6042,113.4013,100.8402,83.5824,111.1731,116.36,16.48,33.44,66.3124,64.0254
10/8/2014,1968.89,96.316,105.8097,82.3532,111.9952,104.8995,113.4298,101.1964,83.6713,111.7832,117.4701,16.68,33,67.752,65.2453
10/9/2014,1928.21,94.7605,102.9549,81.4792,111.5286,104.69,112.9357,101.0231,83.6713,111.6651,117.64,16.62,32.11,67.752,65.1621
10/10/2014,1906.13,92.3929,101.7023,80.8192,111.6219,104.7662,114.0568,101.4179,83.7108,111.9701,117.59,16.64,32.18,67.8166,65.0697
10/13/2014,1874.74,90.945,101.2945,80.4179,111.9112,105.071,114.7504,101.9474,83.7404,112.4916,118.52,16.73,31.99,67.8812,64.9588
10/14/2014,1877.7,90.9548,102.4791,80.6854,112.1631,105.3091,115.501,102.1496,83.7898,112.226,118.59,16.68,30.85,68.9793,65.9384
10/15/2014,1862.49,90.3678,103.5084,80.7033,112.2471,105.4996,116.413,102.7272,83.8985,112.3539,118.99,16.71,30.67,68.7117,65.4763
10/16/2014,1862.76,89.8004,104.6736,81.1581,111.9952,105.4139,115.672,102.448,83.8491,112.2161,119.22,16.67,31.1,68.8224,65.6519
10/17/2014,1886.76,90.9841,104.3629,81.8448,111.9485,105.271,115.0259,102.1496,83.7997,112.1768,118.99,16.58,31.25,68.9055,65.9846
10/20/2014,1904.01,92.344,105.5863,82.4334,112.1538,105.3948,115.444,102.294,83.8491,112.2161,119.8,16.73,31.14,69.9575,66.9272
10/21/2014,1941.28,94.7703,107.3244,83.1023,112.0885,105.2996,114.5224,102.0148,83.8293,111.9898,120.02,16.81,31.3,70.5942,67.5649
10/22/2014,1927.11,94.2811,105.7902,82.5583,111.9019,105.2424,114.6459,101.9859,83.8096,111.9406,119.34,16.46,30.55,70.6126,67.5372
10/23/2014,1950.82,95.6997,107.6643,82.5226,111.6873,104.9948,113.6293,101.5623,83.7701,111.5372,118.52,16.5,31.06,71.1571,68.0455
10/24/2014,1964.58,96.4823,107.8488,82.7545,111.7339,105.0329,113.7433,101.6489,83.7898,111.4781,118.35,16.5,30.88,71.1017,68.0732
10/27/2014,1961.63,96.5508,107.7905,82.4156,111.8739,105.071,113.9523,101.7548,83.7898,111.4191,118.06,16.42,30.64,71.6277,68.4798
10/28/2014,1985.05,98.0085,110.8588,82.5494,111.5007,104.909,113.2398,101.5045,83.7701,111.3699,118.1,16.49,30.82,71.9415,68.7016
10/29/2014,1982.3,97.6465,110.5967,82.487,111.2954,104.6804,113.4963,101.1676,83.6614,111.2223,116.41,16.38,31.23,71.5354,68.1933
10/30/2014,1994.65,97.852,111.5385,82.4513,111.37,104.8519,113.5913,101.2735,83.691,111.1829,115.19,15.82,30.76,71.9876,68.7755
10/31/2014,2018.05,99.2021,113.1795,82.5226,111.3514,104.8519,113.2968,101.1098,83.6713,111.2715,112.66,15.5,30.63,72.892,69.2931
11/3/2014,2017.81,99.4956,112.9853,82.6965,111.1315,104.6534,113.2968,101.0717,83.6599,111.2715,112.15,15.48,29.76,73.5287,69.8291
11/4/2014,2012.1,99.1629,112.461,82.4368,111.2906,104.6629,113.6492,101.0621,83.65,111.2321,112.22,15.36,29.3,73.6487,69.9123
11/5/2014,2023.57,99.1727,112.6649,82.4188,111.0847,104.7011,113.4873,101.091,83.6303,111.3404,109.79,14.66,29.95,73.4918,69.9123
11/6/2014,2031.21,99.4858,113.1504,82.6338,110.7479,104.5198,112.7539,100.7824,83.6105,111.1534,109.88,14.82,29.6,72.9289,69.6165
11/7/2014,2031.92,99.3977,113.3252,82.7144,111.4496,104.8729,114.0492,101.4285,83.6698,111.8028,112.97,15.1,29.76,72.8366,69.5611
11/10/2014,2038.26,99.7499,113.8884,82.7503,110.8882,104.6248,113.0015,101.0138,83.6105,111.4092,110.46,14.92,29.34,73.4364,69.8753
11/11/2014,2039.68,100.063,113.966,82.9384,110.8789,104.6725,113.0777,101.0235,83.6006,111.3896,112.04,15.11,29.42,73.1503,69.6997
11/12/2014,2038.25,100.2391,114.4807,82.6697,110.8695,104.682,112.9825,100.9849,83.6303,111.2321,111.5,15.03,29.14,72.5967,69.3393
11/13/2014,2039.33,100.6695,113.5097,82.3293,110.7479,104.7297,113.2492,101.1489,83.65,111.1042,111.67,14.97,28.29,72.9935,69.6165
11/14/2014,2039.82,100.9826,113.3058,81.9172,110.8882,104.8251,113.8016,101.361,83.6896,111.3896,114.47,15.63,28.83,72.3936,69.1914
11/17/2014,2041.32,100.6793,112.3639,81.9083,110.6262,104.7011,113.5158,101.2453,83.6797,111.0058,114.05,15.5,28.679,72.7166,69.4502
11/18/2014,2051.8,101.4326,113.0145,81.747,110.7198,104.7965,113.8301,101.361,83.6698,111.1042,115.05,15.55,28.2,73.0304,69.7829
11/19/2014,2048.72,100.9728,111.8104,81.7291,110.1303,104.5484,113.1063,101.091,83.6599,110.6319,113.68,15.48,28.25,72.3752,69.3485
11/20/2014,2052.75,101.4229,113.063,81.7381,110.5514,104.7393,113.6968,101.2742,83.6797,110.9172,114.86,15.6,28.73,72.6151,69.5426
11/21/2014,2063.5,101.6185,113.199,82.1859,111.0286,104.8633,114.3825,101.4768,83.6995,111.2518,115.39,15.79,29.1,73.0673,70.0509
11/24/2014,2069.41,102.411,114.5486,82.177,111.2064,104.9015,114.4777,101.5925,83.7093,111.3404,115.11,15.78,28.74,73.3257,70.2542
11/25/2014,2067.03,102.5675,114.636,82.3113,111.6836,105.1305,115.4301,101.8432,83.7192,111.4388,115.38,15.98,28.03,73.4549,70.4483
11/26/2014,2072.83,103.2328,115.0147,82.4188,112.0672,105.2164,115.7444,102.0168,83.7291,111.4978,115.16,15.87,27.9,74.1654,70.975
11/28/2014,2067.56,103.7121,113.3058,81.6306,112.3666,105.5408,116.6587,102.4123,83.7587,111.4486,112.11,14.83,25.58,74.35,71.1784
12/1/2014,2053.44,102.5381,111.5385,80.8088,111.9773,105.2154,115.9777,102.1611,83.7578,111.1828,116.58,15.78,26.315,74.1654,70.9196
12/2/2014,2066.55,102.949,112.8785,81.2498,111.2267,105.0051,114.8513,101.707,83.7084,110.5527,115.14,15.75,25.58,74.6268,71.1691
12/3/2014,2074.33,103.1349,113.966,81.3848,111.3393,104.9095,115.3,101.7457,83.6688,110.6906,116.33,15.73,25.58,74.553,71.1044
12/4/2014,2071.92,103.086,113.4223,81.3308,111.5176,105.2249,116.2641,102.1031,83.7183,110.9072,115.88,15.77,25.34,74.7468,71.2153
12/5/2014,2075.37,103.0958,114.2768,81.2678,111.0578,104.7757,115.5864,101.5331,83.5601,110.2672,114.43,15.61,24.96,74.3684,70.8457
12/8/2014,2060.31,102.362,112.8494,80.8538,111.5832,105.0337,116.9991,101.8712,83.5502,110.3558,115.78,15.71,23.91,74.8391,71.1599
12/9/2014,2059.82,102.6849,114.7428,80.8088,111.6771,105.1962,117.6004,102.248,83.5799,110.8284,118.19,16.32,24.2,75.1805,71.4001
12/10/2014,2026.14,101.0707,112.3056,79.882,111.6395,105.3778,118.4595,102.7117,83.6491,111.0549,117.96,16.37,23.28,75.1067,71.2338
12/11/2014,2035.33,101.55,112.7523,79.594,111.5269,105.3396,118.9464,102.533,83.6095,110.9072,117.69,16.33,22.68,75.2451,71.2985
12/12/2014,2002.33,100.4445,111.3832,78.5142,111.7052,105.6741,120.5596,103.3783,83.6886,111.0352,117.41,16.3,21.93,74.5899,70.6516
12/15/2014,1989.63,99.4075,110.2568,78.4692,111.9679,105.3874,120.3114,103.0015,83.6293,110.602,114.39,15.47,21.06,73.621,69.8198
12/16/2014,1972.74,97.8128,110.1015,78.1902,111.9304,105.6455,121.8005,103.5184,83.6787,111.2911,114.95,15.08,21.3,73.5195,69.4964
12/17/2014,2012.89,99.5934,113.5,79.7821,111.9586,105.5117,120.7026,102.8083,83.5996,110.7693,114.27,15.1,21.34,75.2082,71.049
12/18/2014,2061.23,101.9903,115.1895,80.4219,112.0712,105.2345,118.555,102.2287,83.5502,110.0703,115.15,15.2499,20.74,75.7342,71.6866
12/19/2014,2070.65,102.4389,115.4517,81.1958,112.0149,105.4065,120.1491,102.6055,83.4909,110.6118,114.77,15.39,21.96,75.6973,71.8345
12/22/2014,2078.54,102.6942,116.2382,80.9978,112.3714,105.569,120.3114,102.6055,83.5107,110.7201,112.55,14.99,20.92,76.9628,73.0174
12/23/2014,2082.17,102.3308,116.3838,81.2858,111.5176,105.0815,117.925,101.7553,83.4217,109.9226,112.74,15.04,21.56,76.7477,72.6478
12/24/2014,2081.88,102.4192,116.7201,81.5624,111.8771,105.196,118.5671,101.8284,83.4643,109.8045,112.77,15.09,21.05,76.4297,72.3494
12/26/2014,2088.77,103.1459,117.4803,81.3094,111.9618,105.2439,119.0072,101.9639,83.4346,109.8439,114.83,15.35,20.78,76.7009,72.6295
12/29/2014,2090.57,103.1262,117.9773,81.3546,112.1782,105.4645,119.8968,102.3122,83.5137,110.0113,113.67,15.11,20.3,77.1218,72.947
12/30/2014,2080.35,102.4389,117.2854,81.1919,112.2723,105.5796,120.222,102.4282,83.5434,109.9817,115.2,15.58,20.293,77.0657,72.8723
12/31/2014,2058.9,101.3882,116.5836,80.975,112.3476,105.6084,120.4516,102.5443,83.5137,110.2771,113.58,15.06,20.36,75.7656,71.7518
1/2/2015,2058.2,101.0837,115.9112,80.975,112.7427,105.9057,121.7908,103.0668,83.6027,110.9859,114.08,15.11,19.89,76.9067,72.6388
1/5/2015,2020.58,99.601,114.3615,80.2249,113.2037,106.1358,123.7039,103.6957,83.6027,111.0745,115.8,15.5,18.79,77.3276,72.8816
1/6/2015,2002.61,98.2655,112.383,79.9176,113.6648,106.4044,125.9328,104.3923,83.6423,111.0844,117.12,15.83,18.05,78.0946,73.4139
1/7/2015,2025.9,99.5322,113.767,80.4147,113.8153,106.3852,125.684,104.3729,83.6818,111.173,116.43,15.85,18.369,79.2919,74.3663
1/8/2015,2062.14,101.4372,115.6967,81.0202,113.4484,106.2222,124.0196,103.9472,83.6719,110.9958,115.94,15.64,18.55,79.5912,74.7865
1/9/2015,2044.81,100.7695,114.5857,81.4269,113.7494,106.4811,125.3779,104.46,83.7412,111.3305,117.26,15.77,18.28,79.6287,74.8146
1/12/2015,2028.26,99.7188,114.2056,81.3275,113.9658,106.5674,126.0954,104.8276,83.7906,111.301,118.56,15.87,17.41,80.2367,75.2254
1/13/2015,2023.03,99.6893,114.2933,81.3275,114.0693,106.5962,126.0954,104.9244,83.8401,111.1238,118.16,16.29,17.62,80.1151,75.0293
1/14/2015,2011.27,99.1394,113.8352,81.1377,114.2669,106.8551,127.0519,105.4081,83.8895,111.7834,117.97,16.13,18.27,80.8072,75.5242
1/15/2015,1992.67,97.8531,111.9152,80.6406,114.8597,107.3442,129.0512,106.3079,84.0181,112.6695,120.94,16.15,17.45,80.9943,75.6269
1/16/2015,2019.42,99.002,113.7378,80.9479,114.2199,106.9318,127.4059,105.5242,83.939,112.0394,122.52,16.95,18.33,81.6958,76.2713
1/20/2015,2022.55,99.7875,113.2602,80.8033,114.4833,107.1141,129.099,105.7661,83.8994,112.3052,124.2,17.18,17.48,81.0504,75.6736
1/21/2015,2032.12,100.2982,112.8996,81.2371,114.4363,106.9222,127.6068,105.263,83.8994,111.8425,124.23,17.37,17.77,80.9943,75.5616
1/22/2015,2063.15,102.1541,115.1997,81.3455,114.3798,106.8647,127.1476,105.0018,83.8697,111.872,125.23,17.61,17.41,82.4348,77.037
1/23/2015,2051.82,102.3799,115.1217,81.3455,115.0478,107.1332,128.9173,105.6887,83.9093,112.5513,124.23,17.51,17,82.2009,76.8782
1/26/2015,2057.09,102.2621,116.2328,81.7161,115.0196,107.0853,128.5251,105.4468,83.8598,112.3643,122.99,17.13,16.87,82.8931,77.6346
1/27/2015,2029.55,99.6108,115.6772,81.6528,115.1043,107.0277,128.7259,105.5919,83.9093,112.7187,124.4,17.33,17.21,82.9212,77.5319
1/28/2015,2002.16,99.1002,113.728,81.4811,115.8852,107.4785,130.8304,106.4046,83.9686,113.1519,123.42,17.23,16.56,82.3693,76.9809
1/29/2015,2021.25,100.0527,115.2971,81.7703,115.6123,107.3922,129.9695,106.0273,83.939,113.0239,120.76,16.24,16.68,82.6593,77.1117
1/30/2015,1994.99,99.2769,112.7631,81.5444,116.5626,107.7758,132.2748,106.9561,84.0378,113.8411,123.45,16.54,17.82,80.9569,75.8511
2/2/2015,2020.85,100.1411,113.7962,81.8573,116.6713,107.7721,131.7755,106.8223,84.0111,113.7623,122.42,16.47,18.62,80.7418,75.6083
2/3/2015,2050.03,101.1034,115.8332,82.3201,115.7279,107.359,128.9862,105.9211,83.9419,113.2405,121.05,16.55,19.62,81.4433,76.3086
2/4/2015,2041.51,101.015,115.4044,81.9753,115.8882,107.5223,129.2067,106.0955,83.9548,113.4768,121.58,16.63,18.28,81.1066,76.0845
2/5/2015,2062.52,101.889,116.8955,82.4562,115.5203,107.3014,127.7881,105.7079,83.9221,112.9845,121.79,16.58,19.03,82.0793,76.8782
2/6/2015,2055.47,101.2703,116.7688,82.5197,114.3128,106.6771,125.526,104.5256,83.7242,112.0985,118.64,16.03,19.47,79.6941,74.8519
2/9/2015,2046.74,100.9463,115.8429,82.3201,114.3882,106.6578,125.3247,104.4771,83.7144,111.9016,119.17,16.32,19.77,79.1329,74.498
2/10/2015,2068.59,102.5174,116.5836,82.6014,114.0769,106.5426,124.3279,104.2155,83.6946,111.5274,118.47,16.19,18.94,79.3855,74.7585
2/11/2015,2068.53,102.8906,116.418,82.5742,114.1524,106.4946,124.5579,104.1767,83.7045,111.3207,117.07,16.08,18.51,79.1516,74.5998
2/12/2015,2088.48,104.0886,117.7434,82.5651,114.4448,106.5138,124.1458,104.2155,83.7341,111.1435,117.34,16.15,19.18,80.0963,75.4028
2/13/2015,2096.99,104.9822,118.4452,82.6831,113.992,106.3889,122.8709,103.8666,83.7341,110.917,117.98,16.54,19.62,79.5632,74.992
2/17/2015,2100.34,105.0803,118.8155,82.6286,113.4637,105.9567,121.021,103.1301,83.6946,110.3558,116.01,15.83,19.79,79.3668,74.7772
2/18/2015,2099.68,105.2276,118.9422,82.9099,113.8694,106.2544,121.7399,103.6243,83.7935,110.8186,116.34,15.75,19.26,80.1057,75.4122
2/19/2015,2097.45,105.7481,118.952,82.7193,113.8505,106.168,120.9348,103.3627,83.744,110.73,115.94,15.7,19.1,78.3846,73.9742
2/20/2015,2110.3,106.4551,119.2736,82.9462,114.0203,106.1872,121.2894,103.3045,83.7341,110.7398,115.28,15.54,18.65,79.1423,74.6558
2/23/2015,2109.66,106.5631,119.3905,83.0097,114.4071,106.3793,122.6792,103.7794,83.7737,110.9466,115.43,15.63,18.11,79.7783,75.2441
2/24/2015,2115.48,106.6417,119.5465,83.0914,115.1524,106.85,124.2895,104.4674,83.843,111.616,115.26,15.56,18.04,78.2069,73.8248
2/25/2015,2113.86,106.3765,119.6829,83.3636,115.2562,106.9268,124.8263,104.5643,83.843,111.8031,115.7,15.83,18.65,78.2256,73.9835
2/26/2015,2110.74,106.9166,120.1215,83.3455,114.6335,106.5426,123.1202,103.9441,83.7638,111.7243,116.07,15.84,18.03,77.3744,73.3579
2/27/2015,2104.5,106.4453,119.4685,83.3636,114.9071,106.8115,124.1553,104.3124,83.7935,112.3741,116.16,15.87,18.1,77.9824,73.8808
3/2/2015,2117.39,107.4076,120.3359,83.3483,113.9114,106.2686,121.8428,103.5359,83.7252,111.4585,115.68,15.66,18.32,78.4314,74.1702
3/3/2015,2107.78,106.9068,119.6244,83.1114,113.8452,106.1339,121.4011,103.3127,83.7055,111.616,115.47,15.5799,18.49,78.2817,73.9742
3/4/2015,2098.53,106.4944,119.2541,82.9564,113.7695,106.1916,121.4395,103.3903,83.7252,111.7243,115.11,15.49,19.01,77.5334,73.3579
3/5/2015,2101.04,106.681,119.605,83.1114,113.9209,106.2397,121.2858,103.4486,83.7549,111.5274,115,15.53,18.71,77.7579,73.6006
3/6/2015,2071.26,105.4731,118.0943,82.5828,112.71,105.547,118.6064,102.3906,83.6659,110.2377,111.86,15.19,18.24,75.1763,71.3596
3/9/2015,2079.43,105.7775,118.6108,82.4096,113.1641,105.8164,119.7012,102.8662,83.7055,110.0703,111.97,15.1,18.35,75.7749,71.9945
3/10/2015,2044.16,103.8136,117.2464,82.0907,113.3438,106.0665,121.2762,103.303,83.7252,110.1983,111.42,15.02,17.91,75.7188,71.6397
3/11/2015,2040.24,103.2146,117.9676,82.3185,113.9209,106.2782,122.1598,103.4874,83.7252,110.3854,110.75,14.84,17.77,75.7843,71.7424
3/12/2015,2065.95,103.8922,119.9266,82.4826,113.8074,106.3648,122.0733,103.5845,83.745,110.1392,110.72,14.92,17.44,77.1031,72.9283
3/13/2015,2053.4,103.4405,119.4977,82.2,113.4857,106.1627,121.6988,103.4292,83.7549,109.7848,110.88,14.9,16.8001,77.0564,72.6575
3/16/2015,2081.19,104.7759,120.1995,82.118,113.5992,106.3936,122.8704,103.7883,83.7648,109.9423,110.81,14.9899,16.35,77.8514,73.4512
3/17/2015,2074.28,104.9429,120.5211,81.7079,113.7884,106.3744,123.8884,104.0018,83.745,110.0506,110.21,14.9,15.96,77.8234,73.3859
3/18/2015,2099.5,105.9739,121.486,82.4324,115.1884,107.1537,126.2798,105.1957,83.943,111.7342,112.37,15.36,16.76,79.4509,74.8332
3/19/2015,2089.27,106.1311,121.7199,81.7808,114.6019,106.7785,125.6363,104.7007,83.8341,111.6653,112.29,15.44,16.08,79.4135,74.7212
3/20/2015,2108.1,106.8181,122.7919,82.4188,114.9236,107.1056,126.299,105.1278,83.8935,112,113.57,16,16.43,81.4059,76.5327
3/23/2015,2104.42,106.6114,122.6847,82.4826,115.1884,107.1249,126.1453,105.2636,83.9232,111.9508,114.29,16.3,16.78,81.303,76.4207
3/24/2015,2091.5,106.2276,122.6555,82.6101,115.3587,107.4135,127.365,105.5839,83.9529,112.4923,114.57,16.28,16.79,80.6108,75.8044
3/25/2015,2061.05,103.7965,119.7258,82.3914,114.9803,107.2115,126.2894,105.1278,83.9331,112.4627,114.73,16.24,17.36,79.2201,74.5522
3/26/2015,2056.15,103.4422,119.5792,82.3823,114.2709,106.8266,124.3206,104.5357,83.8935,111.8622,115.48,16.3,18.21,78.806,74.1286
3/27/2015,2061.02,103.8556,120.3417,82.4461,114.7249,106.9806,125.8668,104.9433,83.943,111.9114,115.06,16.22,17.14,78.9095,74.3828
3/30/2015,2086.24,105.0465,121.9743,82.6739,114.9236,107.0287,125.2426,104.9336,83.9331,111.5767,113.75,15.98,17.23,80.0387,75.2207
3/31/2015,2067.89,103.9343,121.5833,82.5737,115.1317,107.2115,125.5115,105.2054,84.0023,111.8326,113.66,15.93,16.84,79.333,74.6746
4/1/2015,2059.69,103.393,121.6321,82.7436,115.4628,107.5592,127.1601,105.7059,84.0387,112.699,115.6,16.23,17.58,79.2201,74.6652
4/2/2015,2066.96,103.4619,121.857,82.8077,115.2731,107.4146,125.8128,105.4045,84.0288,112.2855,115.28,16.02,17.56,79.8223,75.1642
4/6/2015,2080.62,104.3083,122.3947,83.0182,115.4248,107.4821,125.1102,105.5406,84.0981,112.7286,116.69,16.27,18.43,80.6503,75.9173
4/7/2015,2076.33,104.1312,121.6126,83.4576,115.8422,107.5014,126.1592,105.6281,84.0387,112.9747,116.11,16.15,19.06,79.2295,74.684
4/8/2015,2081.9,104.9579,122.6586,83.4393,115.8042,107.511,126.1977,105.5309,84.0387,112.699,115.47,15.81,18.07,79.3518,74.8912
4/9/2015,2091.18,105.6173,122.2187,83.3569,115.2161,107.2411,124.5617,105.1032,84.009,112.2954,114.67,15.51,18.03,77.7051,73.5732
4/10/2015,2102.06,106.0504,122.8052,83.5492,115.3774,107.2411,124.7445,105.074,83.9892,112.1871,115.966,15.77,18.41,77.6486,73.5261
4/13/2015,2092.43,105.7847,122.8835,83.3935,115.3394,107.3568,124.9178,105.2879,84.0387,112.2166,115.14,15.6,18.5,77.4416,73.319
4/14/2015,2095.84,105.4795,122.8541,83.4302,115.605,107.4724,125.8032,105.599,84.0783,112.512,114.44,15.51,18.82,77.7145,73.4696
4/15/2015,2106.63,106.139,123.7144,83.7597,115.6809,107.617,125.6973,105.6573,84.0783,112.8565,115.43,15.63,19.71,77.1311,73.0365
4/16/2015,2104.99,105.9913,123.646,83.5858,115.6145,107.5592,125.0717,105.7351,84.1179,112.9845,115.03,15.57,19.94,77.3287,73.3378
4/17/2015,2081.18,104.3378,121.6419,83.3295,115.9275,107.646,126.5057,105.949,84.0783,113.7032,115.6,15.56,19.84,76.9711,72.9518
4/20/2015,2100.4,105.9028,122.8346,83.5125,115.6525,107.5688,125.3893,105.7545,84.0684,113.398,114.72,15.29,19.89,77.0841,73.0459
4/21/2015,2097.29,106.3555,122.7075,83.5675,115.624,107.4532,124.8215,105.5309,84.0783,112.9944,115.38,15.32,19.45,77.2158,73.1024
4/22/2015,2107.96,106.9362,122.8932,83.4851,114.8747,107.1351,122.916,104.9184,84.009,112.4726,113.83,15.11,19.36,77.3758,73.319
4/23/2015,2112.93,107.3397,123.4505,83.4576,115.1687,107.2989,123.4453,105.2393,84.0486,112.7581,114.66,15.21,19.76,77.5828,73.4508
4/24/2015,2117.69,108.7964,123.0399,83.5949,115.3869,107.4821,124.2152,105.6087,84.0783,113.2405,113.05,15.06,19.67,77.7427,73.5732
4/27/2015,2108.92,108.5208,121.681,83.6224,115.3015,107.5206,124.2152,105.4434,84.0684,113.2602,115.33,15.66,19.52,77.6392,73.3755
4/28/2015,2114.76,108.3043,122.3556,83.4942,114.6186,107.1061,122.5022,104.9573,84.0288,112.6104,116.33,15.87,19.6,77.4887,73.3566
4/29/2015,2106.85,107.6252,121.026,83.3386,113.6701,106.8652,121.0008,104.5685,84.0387,112.4037,115.51,15.81,20.12,75.9267,71.9162
4/30/2015,2085.51,105.9323,118.4647,83.2928,113.7649,106.8652,121.2126,104.5393,84.0288,112.5907,113.47,15.43,20.51,74.694,71.0783
5/1/2015,2108.29,107.3299,119.237,83.479,113.1373,106.562,119.581,103.968,83.9944,112.128,113.08,15.47,20.4,75.2586,71.4549
5/4/2015,2114.49,107.5071,119.6672,83.4606,112.7758,106.3598,118.4527,103.7538,83.9944,111.6948,114.1,15.7,20.28,75.3339,71.6432
5/5/2015,2089.46,105.7551,118.1421,83.3502,112.5856,106.2626,118.2887,103.5785,83.9745,111.6456,114.42,15.81,20.76,73.6966,70.071
5/6/2015,2080.15,105.0268,118.5527,83.102,112.1005,105.9052,116.2636,103.0722,83.9448,110.7497,114.36,15.77,20.82,73.5554,69.8827
